#{"t_start": 1641800529.7123766, "env_id": "Hopper-v2"}
r,l,t
8.277179,11,329.438364
10.377869,12,329.465389
12.620929,14,329.497202
19.195246,19,331.964573
12.525036,16,332.002
39.590205,32,332.069029
15.078818,17,332.110107
17.195031,18,332.15041
12.900873,22,334.652143
14.663904,16,334.689575
8.925954,12,334.717276
13.854013,20,334.758885
11.31704,13,334.789503
7.326623,10,334.813185
24.072337,29,337.294169
7.659286,12,337.325099
7.87301,12,337.352435
23.068449,28,337.409775
8.523708,11,337.438517
13.161128,18,337.477069
18.495424,18,339.941383
57.063958,53,340.047732
4.9327,10,340.07942
33.252182,37,342.859742
63.599658,42,342.948003
10.582488,18,342.992013
11.723998,13,343.021812
11.385987,16,343.056779
10.581265,15,345.52437
7.650855,9,345.54627
17.229561,17,345.582621
8.996583,11,345.608407
20.740509,21,345.652645
19.987572,19,345.695097
28.39999,32,348.219924
8.055878,15,348.256672
13.013715,22,348.303892
16.736627,17,348.341644
10.269165,12,348.369689
9.665236,16,348.404445
37.902486,36,350.955953
3.596868,13,350.98989
12.807107,19,351.030394
40.413059,52,353.625804
5.692776,9,353.655986
30.329803,29,353.715414
24.709336,24,353.768931
9.584685,13,353.800579
53.386833,42,356.38637
9.203925,12,356.419545
21.193307,26,356.473733
8.904099,14,356.507584
22.540565,21,359.072613
11.05918,23,359.122956
10.282761,13,359.154496
8.323745,14,359.185666
11.800548,18,359.224989
46.831513,35,361.824492
9.833129,23,361.87753
21.14002,28,361.939856
12.042643,26,361.997775
16.630903,22,364.580038
9.269024,16,364.617228
8.228023,15,364.651013
19.400578,20,364.693977
11.078667,18,364.734345
15.391426,26,367.338047
10.739259,14,367.372735
26.276682,30,367.435152
14.510706,15,367.472277
21.613528,21,367.517186
10.482327,15,370.365468
6.774605,11,370.391729
3.561362,25,370.444357
11.578603,26,370.50136
18.892751,22,370.551242
29.238969,31,373.272956
16.822031,17,373.314498
9.531807,12,373.34253
45.593134,53,373.451023
9.195614,12,376.08169
8.57083,14,376.112931
31.247383,28,376.170834
12.722005,15,376.207297
15.067894,23,376.256074
9.60709,13,378.884571
7.563981,11,378.909553
8.85847,14,378.940135
10.214935,14,378.972562
9.56998,13,379.001876
44.105174,41,379.085619
24.038609,21,381.760272
23.435663,23,381.810688
7.152972,9,381.83435
11.978441,20,381.875631
26.594511,35,384.608612
21.944264,24,384.664757
8.07024,11,384.692252
6.740718,12,384.718783
23.878896,37,384.794855
6.520821,9,384.821215
8.851934,16,387.48015
19.053923,19,387.521982
10.741292,17,387.559739
9.708768,17,387.597348
8.085748,10,387.621773
7.137351,9,387.642391
20.347123,24,390.335226
12.02296,25,390.390018
15.518154,26,390.446084
10.794048,12,390.47645
20.957995,24,390.526381
10.231668,15,393.2155
11.812767,39,393.294583
35.898248,34,393.369378
11.231194,19,396.074389
8.548849,12,396.10321
8.503361,13,396.131932
22.796974,43,396.219554
7.383444,12,396.253527
11.162131,15,396.286636
21.526503,31,399.274901
144.590459,120,402.162831
8.291998,16,402.221102
12.748399,25,402.273504
12.949333,40,405.042351
11.477324,28,405.105956
11.492045,38,405.185873
9.724464,12,407.926671
28.359528,25,407.978069
9.504658,12,408.008436
7.689338,10,408.031639
30.446619,28,408.089174
11.715838,13,408.121928
10.807647,14,410.859843
8.136061,11,410.885833
8.913828,13,410.915135
25.412267,25,410.968243
11.776737,14,411.002145
8.878889,19,411.042986
18.972808,26,413.951418
76.340085,53,414.061767
14.046502,21,414.11578
14.929464,28,416.92213
19.955562,20,416.968787
20.436013,25,417.022655
9.429647,13,417.054401
8.794328,12,417.081475
10.710733,12,419.879556
12.561853,14,419.910885
13.455748,16,419.945672
27.845304,33,420.014419
36.226031,35,422.886365
7.003183,10,422.914913
28.577624,30,422.976626
17.840765,19,423.021368
13.224383,15,423.056351
14.674285,16,423.092479
