#{"t_start": 1641683003.1958938, "env_id": "Hopper-v2"}
r,l,t
15.696252,22,219.450335
29.835218,34,219.499055
12.693323,16,219.528255
29.311048,28,222.329471
13.965456,33,222.376673
6.339479,12,222.400785
11.387615,24,222.434651
27.429201,35,225.298042
8.914045,11,225.321234
38.128018,30,225.361356
11.592064,26,225.40174
20.070015,25,228.290073
32.774945,32,228.338122
12.827196,20,228.373325
18.408193,24,228.411175
11.168169,23,231.288912
26.197761,33,231.33532
94.929626,59,234.285078
28.121746,24,234.329197
15.501362,21,234.360758
10.591044,19,234.390417
8.203002,19,234.419294
6.701563,12,237.290886
6.557722,19,237.318274
8.096902,23,237.351483
21.807966,26,237.389247
16.592268,30,237.434022
18.002858,21,240.282534
9.651387,15,240.306925
8.975841,19,240.3344
6.791337,32,240.378716
43.424608,39,243.284584
8.393646,14,243.310817
16.081742,27,243.347759
14.291795,21,243.381413
28.439733,32,246.326354
8.515111,21,246.36153
6.46475,8,246.378378
18.3357,27,246.417121
10.670634,19,246.449177
14.415572,24,249.46454
16.900248,19,249.495738
23.058125,26,249.5356
19.05811,18,249.566751
112.741969,85,252.71758
9.427135,15,252.75666
16.986299,21,255.750162
12.949684,22,255.783859
8.58776,15,255.808233
24.020937,32,255.851145
13.20235,15,255.877935
7.923686,16,258.813713
7.702889,21,258.846516
20.544535,28,258.888816
15.055831,16,258.918771
18.53289,20,258.949074
89.175575,63,261.940093
9.696982,11,261.969507
11.84174,23,262.002145
9.201179,20,264.953136
13.143852,21,264.984151
17.556013,18,265.011333
57.983202,40,265.065436
7.803155,16,265.095789
11.146439,15,268.174034
12.02117,19,268.202971
17.213429,25,268.241235
10.516524,21,268.274386
10.287008,12,268.295462
11.635763,13,271.389714
14.830854,23,271.422285
11.470865,18,271.450679
19.636374,22,271.48293
10.270074,15,271.507943
18.776982,20,274.563174
62.804833,61,274.645387
22.77883,22,274.686128
8.903819,14,274.708804
13.661788,16,277.792402
14.429422,16,277.816408
16.23928,20,277.845044
15.139106,15,277.868476
9.60537,13,277.889249
12.590538,23,281.054016
12.384649,21,281.087808
22.188762,25,281.12635
7.831646,11,281.148384
30.887532,27,281.184961
14.369639,16,284.390391
84.849041,52,284.463189
16.15834,19,284.502256
19.12221,20,284.53296
10.236509,16,287.825905
46.985469,34,287.871073
132.955775,78,291.097402
7.098312,17,291.136259
15.24986,16,291.160425
11.610423,17,291.185587
6.306794,14,291.20893
97.205697,96,294.604856
20.320947,28,297.856087
10.206353,15,297.883948
9.935949,20,297.915499
17.7066,20,297.945559
29.753578,25,297.982015
11.792998,30,301.187098
15.636815,16,301.216033
8.410314,12,301.235563
16.594546,16,301.259162
36.401693,41,304.549391
13.755895,20,304.585142
14.857275,27,304.623412
25.447444,23,304.657721
12.307599,18,304.687531
14.330489,15,307.987294
12.598549,14,308.008711
20.254498,25,308.04368
16.196919,17,308.07159
10.538693,13,308.093235
20.675842,26,311.511874
65.943848,59,311.590859
13.394838,30,311.642515
10.140167,14,315.033348
10.293385,13,315.054486
10.323871,16,315.07928
16.848557,25,315.1147
16.804192,20,315.145977
14.797843,19,315.174217
20.805305,19,318.508697
9.257418,11,318.527035
19.315486,21,318.556405
9.992025,22,318.589269
13.617432,16,318.615521
11.745407,16,321.988093
40.090315,33,322.034813
14.001856,27,322.077691
10.650444,13,322.101951
7.252532,11,322.120379
11.17301,15,325.546701
6.16988,12,325.566617
